CustomerID,FirstName,LastName,Company,City,State,Country,Region,PostalCode,Phone,Email,InvoiceID,InvoiceDate,UnitPrice,Quantity,Artist,Album,Track,Composer,Milliseconds,Bytes,MediaType,Genre,Sales
58,Manoj,Pareek,null,Delhi,null,India,Asia,110017,+91 0124 39883988,manoj.pareek@rediff.com,186,3/23/10,0.99,1,The Cult,Beyond Good And Evil,True Believers,Billy Duffy/Ian Astbury,"308,009",9.98M,MPEG audio file,Rock,0.99
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,1,The Cult,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",Sweet Soul Sister,null,"212,009",6.89M,MPEG audio file,Rock,0.99
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,1,The Police,The Police Greatest Hits,"De Do Do Do, De Da Da Da",G M Sumner,"247,196",8.23M,MPEG audio file,Rock,0.99
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,1,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Under My Thumb,Jagger/Richards,"221,387",7.37M,MPEG audio file,Rock,0.99
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,5,The Rolling Stones,Voodoo Lounge,You Got Me Rocking,Jagger/Richards,"215,928",7.16M,MPEG audio file,Rock,4.95
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,5,The Tea Party,Tangents,Sister Awake,The Tea Party,"343,875",11.30M,MPEG audio file,Alternative & Punk,4.95
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,2,The Tea Party,Transmission,Babylon,The Tea Party,"292,466",9.60M,MPEG audio file,Alternative & Punk,1.98
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,5,The Cult,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",Love Removal Machine,null,"257,619",8.41M,MPEG audio file,Rock,4.95
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,5,The Doors,The Doors,I Looked At You,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison","142,080",4.66M,MPEG audio file,Rock,4.95
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,3,The Tea Party,Tangents,Life Line,The Tea Party,"277,786",9.08M,MPEG audio file,Alternative & Punk,2.97
8,Daan,Peeters,null,Brussels,null,Belgium,Europe,1000,+32 02 219 03 03,daan_peeters@apple.be,187,3/28/10,0.99,3,The Who,My Generation - The Very Best Of The Who,Boris The Spider,John Entwistle,"149,472",4.84M,MPEG audio file,Rock,2.97
22,Heather,Leacock,null,Orlando,FL,USA,North  America,32801,+1 (407) 999-7788,hleacock@gmail.com,188,4/5/10,0.99,3,Tim Maia,Serie Sem Limite (Disc 1),MÃºsica No Ar,Tim Maia,"158,511",5.18M,MPEG audio file,Latin,2.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,190,4/18/10,0.99,4,Tim Maia,Serie Sem Limite (Disc 1),Compadre,Tim Maia,"171,389",5.63M,MPEG audio file,Latin,3.96
23,John,Gordon,null,Boston,MA,USA,North  America,2113,+1 (617) 522-1333,johngordon22@yahoo.com,189,4/18/10,0.99,4,Tim Maia,Serie Sem Limite (Disc 1),Salve Nossa Senhora,Carlos Imperial/Edardo AraÃºjo,"115,461",3.83M,MPEG audio file,Latin,3.96
23,John,Gordon,null,Boston,MA,USA,North  America,2113,+1 (617) 522-1333,johngordon22@yahoo.com,189,4/18/10,0.99,4,Tim Maia,Serie Sem Limite (Disc 1),VocÃª Fugiu,Genival Cassiano,"238,367",7.97M,MPEG audio file,Latin,3.96
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,190,4/18/10,0.99,1,Tim Maia,Serie Sem Limite (Disc 1),RÃ©u Confesso,Tim Maia,"217,391",7.19M,MPEG audio file,Latin,0.99
27,Patrick,Gray,null,Tucson,AZ,USA,North  America,85719,+1 (520) 622-4200,patrick.gray@aol.com,191,4/19/10,0.99,2,Tim Maia,Serie Sem Limite (Disc 2),Padre CÃ_cero,null,"139,598",4.58M,MPEG audio file,Latin,1.98
27,Patrick,Gray,null,Tucson,AZ,USA,North  America,85719,+1 (520) 622-4200,patrick.gray@aol.com,191,4/19/10,0.99,5,Tim Maia,Serie Sem Limite (Disc 2),Gostava Tanto De VocÃª,null,"253,805",8.38M,MPEG audio file,Latin,4.95
27,Patrick,Gray,null,Tucson,AZ,USA,North  America,85719,+1 (520) 622-4200,patrick.gray@aol.com,191,4/19/10,0.99,4,Tim Maia,Serie Sem Limite (Disc 2),A Festa Do Santo Reis,null,"159,791",5.20M,MPEG audio file,Latin,3.96
27,Patrick,Gray,null,Tucson,AZ,USA,North  America,85719,+1 (520) 622-4200,patrick.gray@aol.com,191,4/19/10,0.99,2,Tim Maia,Serie Sem Limite (Disc 2),NÃ£o Quero Dinheiro,null,"152,607",5.03M,MPEG audio file,Latin,1.98
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,1,Tim Maia,Serie Sem Limite (Disc 2),BalanÃ§o,null,"209,737",6.89M,MPEG audio file,Latin,0.99
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,2,TitÃ£s,AcÃºstico,Os Cegos Do Castelo,TitÃ£s,"296,829",9.87M,MPEG audio file,Alternative & Punk,1.98
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,1,TitÃ£s,AcÃºstico,CabeÃ§a Dinossauro,TitÃ£s,"37,120",1.22M,MPEG audio file,Alternative & Punk,0.99
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,1,TitÃ£s,AcÃºstico,Comida,TitÃ£s,"322,612",10.79M,MPEG audio file,Alternative & Punk,0.99
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,1,TitÃ£s,AcÃºstico,Flores,TitÃ£s,"215,510",7.15M,MPEG audio file,Alternative & Punk,0.99
31,Martha,Silk,null,Halifax,NS,Canada,North  America,B3S 1C5,+1 (902) 450-0450,marthasilk@gmail.com,192,4/20/10,0.99,3,TitÃ£s,AcÃºstico,Homem Primata (Vinheta),TitÃ£s,"34,168",1.12M,MPEG audio file,Alternative & Punk,2.97
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,0.99,3,TitÃ£s,Volume Dois,Sonifera Ilha,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,"170,684",5.68M,MPEG audio file,Alternative & Punk,2.97
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,0.99,2,TitÃ£s,Volume Dois,Eu E Ela,Nando Reis,"276,035",9.14M,MPEG audio file,Alternative & Punk,1.98
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,1,Battlestar Galactica,"Battlestar Galactica, Season 3",Unfinished Business,null,"2,622,038",528.50M,Protected MPEG-4 video file,Science Fiction,1.99
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,1,Heroes,"Heroes, Season 1",Genesis,null,"2,611,986",515.67M,Protected MPEG-4 video file,TV Shows,1.99
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,4,Heroes,"Heroes, Season 1",Nothing to Hide,null,"2,605,647",510.06M,Protected MPEG-4 video file,TV Shows,7.96
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,0.99,5,TitÃ£s,Volume Dois,AmanhÃ£ NÃ£o Se Sabe,SÃ©rgio Britto,"189,440",6.24M,MPEG audio file,Alternative & Punk,4.95
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,1,Battlestar Galactica,"Battlestar Galactica, Season 3","Exodus, Pt. 1",null,"2,621,708",475.08M,Protected MPEG-4 video file,TV Shows,1.99
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,5,Battlestar Galactica,"Battlestar Galactica, Season 3",A Day In the Life,null,"2,620,245",462.82M,Protected MPEG-4 video file,Science Fiction,9.95
37,Fynn,Zimmermann,null,Frankfurt,null,Germany,Europe,60316,+49 069 40598889,fzimmermann@yahoo.de,193,4/23/10,1.99,2,Heroes,"Heroes, Season 1",Distractions,null,"2,590,382",537.11M,Protected MPEG-4 video file,Drama,3.98
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,5,Lost,"Lost, Season 2",The 23rd Psalm,null,"2,610,416",487.40M,Protected MPEG-4 video file,TV Shows,9.95
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,4,Lost,"Lost, Season 2",The Whole Truth,null,"2,610,125",495.49M,Protected MPEG-4 video file,Drama,7.96
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,3,Lost,"Lost, Season 1",Exodus (Part 2) [Season Finale],null,"2,605,557",208.67M,Protected MPEG-4 video file,TV Shows,5.97
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,0.99,3,U2,B-Sides 1980-1990,Spanish Eyes,U2,"196,702",6.39M,MPEG audio file,Rock,2.97
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,0.99,2,U2,How To Dismantle An Atomic Bomb,City Of Blinding Lights,"Adam Clayton, Bono, Larry Mullen & The Edge","347,951",11.43M,MPEG audio file,Rock,1.98
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,2,Lost,"Lost, Season 2",Adrift,null,"2,564,958",502.66M,Protected MPEG-4 video file,TV Shows,3.98
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,5,Lost,"Lost, Season 2",The Other 48 Days,null,"2,610,625",535.26M,Protected MPEG-4 video file,TV Shows,9.95
46,Hugh,O'Reilly,null,Dublin,Dublin,Ireland,Europe,null,+353 01 6792424,hughoreilly@apple.ie,194,4/28/10,1.99,1,Lost,"Lost, Season 2",The Long Con,null,"2,679,583",518.38M,Protected MPEG-4 video file,TV Shows,1.99
1,Lucas,Gonasalves,Embraer,Sao Jose dos Campos,SP,Brazil,South America,12227-000,+55 (12) 3923-5555,luisg@embraer.com.br,195,5/6/10,0.99,1,U2,Rattle And Hum,All Along The Watchtower,"Dylan, Bob","264,568",8.62M,MPEG audio file,Rock,0.99
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,197,5/19/10,0.99,4,U2,Rattle And Hum,Love Rescue Me,"Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge","384,522",12.51M,MPEG audio file,Rock,3.96
2,Leonie,Kahler,null,Stuttgart,null,Germany,Europe,70174,+49 0711 2842222,leonekohler@surfeu.de,196,5/19/10,0.99,4,U2,Rattle And Hum,Freedom For My People,"Mabins, Macie/Magee, Sterling/Robinson, Bobby","38,164",1.25M,MPEG audio file,Rock,3.96
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,197,5/19/10,0.99,1,U2,Rattle And Hum,Pride (In The Name Of Love),"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge","267,807",8.81M,MPEG audio file,Rock,0.99
2,Leonie,Kahler,null,Stuttgart,null,Germany,Europe,70174,+49 0711 2842222,leonekohler@surfeu.de,196,5/19/10,0.99,4,U2,Rattle And Hum,I Still Haven't Found What I'm Looking for,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge","353,567",11.54M,MPEG audio file,Rock,3.96
6,Helena,Hola,null,Prague,null,Czech Republic,Europe,14300,+420 2 4177 0449,hholy@gmail.com,198,5/20/10,0.99,1,U2,Rattle And Hum,Heartland,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge","303,360",9.87M,MPEG audio file,Rock,0.99
6,Helena,Hola,null,Prague,null,Czech Republic,Europe,14300,+420 2 4177 0449,hholy@gmail.com,198,5/20/10,0.99,4,U2,Rattle And Hum,All I Want Is You,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge","390,243",12.73M,MPEG audio file,Rock,3.96
6,Helena,Hola,null,Prague,null,Czech Republic,Europe,14300,+420 2 4177 0449,hholy@gmail.com,198,5/20/10,0.99,2,U2,Rattle And Hum,The Star Spangled Banner,"Hendrix, Jimi","43,232",1.39M,MPEG audio file,Rock,1.98
6,Helena,Hola,null,Prague,null,Czech Republic,Europe,14300,+420 2 4177 0449,hholy@gmail.com,198,5/20/10,0.99,5,U2,The Best Of 1980-1990,New Year's Day,U2,"258,925",8.49M,MPEG audio file,Rock,4.95
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,3,U2,The Best Of 1980-1990,Sweetest Thing,U2 & Daragh O'Toole,"183,066",6.07M,MPEG audio file,Rock,2.97
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,4,U2,War,Like A Song...,U2,"287,294",9.37M,MPEG audio file,Rock,3.96
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,4,U2,Zooropa,Babyface,U2; Bono,"241,998",7.94M,MPEG audio file,Rock,3.96
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,1,U2,The Best Of 1980-1990,Bad,U2,"351,817",11.63M,MPEG audio file,Rock,0.99
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,1,U2,The Best Of 1980-1990,All I Want Is You,U2 & Van Dyke Parks,"591,986",19.20M,MPEG audio file,Rock,0.99
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,199,5/21/10,0.99,5,U2,War,Red Light,U2,"225,854",7.45M,MPEG audio file,Rock,4.95
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,5,U2,Zooropa,The First Time,U2; Bono,"225,697",7.25M,MPEG audio file,Rock,4.95
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,5,UB40,UB40 The Best Of - Volume Two [UK],Bring Me Your Cup,null,"341,498",11.35M,MPEG audio file,Reggae,4.95
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,5,Van Halen,Diver Down,Little Guitars (Intro),Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,"42,240",1.44M,MPEG audio file,Rock,4.95
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,1,Van Halen,"The Best Of Van Halen, Vol. I",Panama,"Edward Van Halen, Alex Van Halen, David Lee Roth","211,853",6.92M,MPEG audio file,Rock,0.99
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,2,Van Halen,Van Halen,You Really Got Me,Ray Davies,"158,589",5.19M,MPEG audio file,Rock,1.98
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,3,UB40,UB40 The Best Of - Volume Two [UK],Homely Girl,null,"203,833",6.79M,MPEG audio file,Reggae,2.97
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,5,Van Halen,Diver Down,Hang 'Em High,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,"210,259",6.87M,MPEG audio file,Rock,4.95
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,3,Van Halen,"The Best Of Van Halen, Vol. I",Ain't Talkin' 'bout Love,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony","228,336",7.57M,MPEG audio file,Rock,2.97
16,Frank,Harris,Google Inc.,Mountain View,CA,USA,North  America,94043-1351,+1 (650) 253-0000,fharris@google.com,200,5/24/10,0.99,1,Van Halen,"The Best Of Van Halen, Vol. I",Can't Stop Loving You,Van Halen,"248,502",8.11M,MPEG audio file,Rock,0.99
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,1.99,4,The Office,"The Office, Season 2",Halloween,null,"1,315,333",249.21M,Protected MPEG-4 video file,TV Shows,7.96
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,4,Lenny Kravitz,Greatest Hits,Now You're Gone,Vandenberg,"251,141",8.16M,MPEG audio file,Metal,3.96
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,1.99,3,The Office,"The Office, Season 3",Gay Witch Hunt,null,"1,326,534",276.94M,Protected MPEG-4 video file,TV Shows,5.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,3,Zeca Pagodinho,Ao Vivo [IMPORT],Sem Essa de Malandro Agulha,Aldir Blanc/Jayme Vignoli,"158,484",5.33M,MPEG audio file,Latin,2.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,5,Van Halen,Van Halen III,Neworld,Van Halen,"105,639",3.50M,MPEG audio file,Rock,4.95
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,4,Velvet Revolver,Contraband,Headspace,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash","223,033",7.24M,MPEG audio file,Rock,3.96
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,1.99,3,The Office,"The Office, Season 1",Diversity Day,null,"1,306,416",257.88M,Protected MPEG-4 video file,TV Shows,5.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,5,VinÃ_cius De Moraes,Vinicius De Moraes,Samba Do Jato,null,"220,813",7.36M,MPEG audio file,Latin,4.95
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,1.99,1,The Office,"The Office, Season 2",The Carpet,null,"1,264,375",256.48M,Protected MPEG-4 video file,TV Shows,1.99
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,3,Zeca Pagodinho,Ao Vivo [IMPORT],Faixa Amarela,Beto Gogo/JessÃ© Pai/Luiz Carlos/Zeca Pagodinho,"240,692",8.08M,MPEG audio file,Latin,2.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,1.99,3,The Office,"The Office, Season 3","A Benihana Christmas, Pts. 1 & 2",null,"2,519,436",515.30M,Protected MPEG-4 video file,Comedy,5.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,5,Zeca Pagodinho,Ao Vivo [IMPORT],Verdade,Carlinhos Santana/Nelson Rufino,"332,826",11.12M,MPEG audio file,Latin,4.95
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,3,Van Halen,Van Halen III,Primary,Van Halen,"86,987",2.81M,MPEG audio file,Rock,2.97
25,Victor,Stevens,null,Madison,WI,USA,North  America,53703,+1 (608) 257-0597,vstevens@yahoo.com,201,5/29/10,0.99,3,VinÃ_cius De Moraes,Vinicius De Moraes,Tudo Na Mais Santa Paz,null,"222,406",7.43M,MPEG audio file,Latin,2.97
39,Camille,Bernard,null,Paris,null,France,Europe,75009,+33 01 49 70 65 65,camille.bernard@yahoo.fr,202,6/6/10,1.99,1,Heroes,"Heroes, Season 1",How to Stop an Exploding Man,null,"2,687,103",487.88M,Protected MPEG-4 video file,Drama,1.99
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,203,6/19/10,1.99,4,Lost,"Lost, Season 3",Through a Looking Glass,null,"5,088,838",1059.55M,Protected MPEG-4 video file,Drama,7.96
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,204,6/19/10,1.99,2,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","Battlestar Galactica, Pt. 2",null,"2,956,081",521.39M,Protected MPEG-4 video file,Sci Fi & Fantasy,3.98
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,203,6/19/10,0.99,2,Dread Zeppelin,Un-Led-Ed,Your Time Is Gonna Come,"Page, Jones","310,774",5.13M,Protected AAC audio file,Rock,1.98
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,204,6/19/10,1.99,2,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","Lost Planet of the Gods, Pt. 1",null,"2,922,547",537.81M,Protected MPEG-4 video file,Sci Fi & Fantasy,3.98
44,Terhi,Hamamalinen,null,Helsinki,null,Finland,Europe,530,+358 09 870 2000,terhi.hamalainen@apple.fi,205,6/20/10,1.99,3,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1",The Lost Warrior,null,"2,920,045",558.87M,Protected MPEG-4 video file,Sci Fi & Fantasy,5.97
44,Terhi,Hamamalinen,null,Helsinki,null,Finland,Europe,530,+358 09 870 2000,terhi.hamalainen@apple.fi,205,6/20/10,1.99,3,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1",The Magnificent Warriors,null,"2,924,716",570.15M,Protected MPEG-4 video file,Sci Fi & Fantasy,5.97
44,Terhi,Hamamalinen,null,Helsinki,null,Finland,Europe,530,+358 09 870 2000,terhi.hamalainen@apple.fi,205,6/20/10,1.99,4,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","The Gun On Ice Planet Zero, Pt. 1",null,"2,907,615",540.98M,Protected MPEG-4 video file,Sci Fi & Fantasy,7.96
44,Terhi,Hamamalinen,null,Helsinki,null,Finland,Europe,530,+358 09 870 2000,terhi.hamalainen@apple.fi,205,6/20/10,1.99,5,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","The Living Legend, Pt. 1",null,"2,924,507",503.64M,Protected MPEG-4 video file,Sci Fi & Fantasy,9.95
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,0.99,3,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Instant Karma,null,"193,188",3.15M,Protected AAC audio file,Pop,2.97
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,0.99,4,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,"Oh, My Love",null,"159,473",2.61M,Protected AAC audio file,Pop,3.96
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,1.99,4,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","Greetings from Earth, Pt. 2",null,"2,903,778",527.84M,Protected MPEG-4 video file,Sci Fi & Fantasy,7.96
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,0.99,5,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Cold Turkey,null,"281,424",4.56M,Protected AAC audio file,Pop,4.95
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,1.99,3,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1","War of the Gods, Pt. 2",null,"2,923,381",487.90M,Protected MPEG-4 video file,Sci Fi & Fantasy,5.97
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,206,6/21/10,1.99,5,Battlestar Galactica (Classic),"Battlestar Galactica (Classic), Season 1",The Hand of God,null,"2,924,007",536.58M,Protected MPEG-4 video file,Sci Fi & Fantasy,9.95
54,Steve,Murray,null,Edinburgh,null,United Kingdom,Europe,EH4 1HH,+44 0131 315 3300,steve.murray@yahoo.uk,207,6/24/10,0.99,4,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Imagine,null,"219,078",3.56M,Protected AAC audio file,Pop,3.96
54,Steve,Murray,null,Edinburgh,null,United Kingdom,Europe,EH4 1HH,+44 0131 315 3300,steve.murray@yahoo.uk,207,6/24/10,0.99,5,Ozzy Osbourne,Speak of the Devil,Fairies Wear Boots,null,"392,764",6.32M,Protected AAC audio file,Rock,4.95
